,song,album_name,artist,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,id_y,id,genres
37,Wonderland by Night,Multi-Instrumentalist,Bert Kaempfert & His Orchestra,6,0xNKFLzo7nx69ZCWcLCXpn,False,0.196,0.249,4,-8.376,1,0.0296,0.924,0.703,0.198,0.193,72.565,audio_features,0xNKFLzo7nx69ZCWcLCXpn,spotify:track:0xNKFLzo7nx69ZCWcLCXpn,https://api.spotify.com/v1/tracks/0xNKFLzo7nx69ZCWcLCXpn,https://api.spotify.com/v1/audio-analysis/0xNKFLzo7nx69ZCWcLCXpn,193318,4,4262656,193.31773,22050,0.27197,187.41986,0.132,0.944,0.842,0.613,0xNKFLzo7nx69ZCWcLCXpn,0xNKFLzo7nx69ZCWcLCXpn,[]
38,Will You Love Me Tomorrow,Tonight's The Night,The Shirelles,62,0bwy3sGHeYwng2Ioicq6wf,False,0.55,0.382,0,-6.429,1,0.0263,0.312,1.11e-05,0.221,0.464,136.128,audio_features,0bwy3sGHeYwng2Ioicq6wf,spotify:track:0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/tracks/0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/audio-analysis/0bwy3sGHeYwng2Ioicq6wf,160693,4,3543288,160.69333,22050,0.10113,152.14874,0.214,1.0,0.558,0.504,0bwy3sGHeYwng2Ioicq6wf,0bwy3sGHeYwng2Ioicq6wf,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
39,Will You Love Me Tomorrow,The Best Of The Shirelles,The Shirelles,46,2kNYcE79Yu778nqdOgBHEb,False,0.49,0.384,0,-11.315,1,0.0275,0.438,3.17e-05,0.539,0.47,137.047,audio_features,2kNYcE79Yu778nqdOgBHEb,spotify:track:2kNYcE79Yu778nqdOgBHEb,https://api.spotify.com/v1/tracks/2kNYcE79Yu778nqdOgBHEb,https://api.spotify.com/v1/audio-analysis/2kNYcE79Yu778nqdOgBHEb,162893,4,3591798,162.89333,22050,0.19791,154.87129,0.41,1.0,0.469,0.395,2kNYcE79Yu778nqdOgBHEb,2kNYcE79Yu778nqdOgBHEb,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
40,Will You Love Me Tomorrow,Will You Still Love Me Tomorrow,The Shirelles,38,3DkdQdfSF9OEsloB5GY2Wa,False,0.513,0.379,0,-9.679,1,0.0314,0.686,2.62e-05,0.417,0.509,135.756,audio_features,3DkdQdfSF9OEsloB5GY2Wa,spotify:track:3DkdQdfSF9OEsloB5GY2Wa,https://api.spotify.com/v1/tracks/3DkdQdfSF9OEsloB5GY2Wa,https://api.spotify.com/v1/audio-analysis/3DkdQdfSF9OEsloB5GY2Wa,160320,4,3535056,160.32,22050,0.11914,155.3531,0.377,1.0,0.707,0.586,3DkdQdfSF9OEsloB5GY2Wa,3DkdQdfSF9OEsloB5GY2Wa,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
41,Calcutta - Remastered,My Best (Remastered),Lawrence Welk,21,1iXx0IlX5j33jyumZjBWU4,False,0.482,0.681,0,-9.114,1,0.0263,0.588,0.683,0.405,0.963,81.997,audio_features,1iXx0IlX5j33jyumZjBWU4,spotify:track:1iXx0IlX5j33jyumZjBWU4,https://api.spotify.com/v1/tracks/1iXx0IlX5j33jyumZjBWU4,https://api.spotify.com/v1/audio-analysis/1iXx0IlX5j33jyumZjBWU4,132173,4,2914422,132.17332,22050,0.09084,132.17334,0.23,1.0,0.355,0.373,1iXx0IlX5j33jyumZjBWU4,1iXx0IlX5j33jyumZjBWU4,"['easy listening', 'polka']"
42,Pony Time,Chubby Checker Classics,Chubby Checker,31,2XPEv2sB6c44DSocT2TwAc,False,0.453,0.609,8,-6.662,1,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,2XPEv2sB6c44DSocT2TwAc,spotify:track:2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc,147427,4,3250758,147.42667,22050,0.0,140.34721,0.389,0.765,0.695,0.735,2XPEv2sB6c44DSocT2TwAc,2XPEv2sB6c44DSocT2TwAc,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
43,Pony Time,It's Pony Time/Let's Twist Again,Chubby Checker,22,45gAw2xmDx9DZAnoiJK723,False,0.509,0.702,3,-5.695,1,0.0514,0.526,0.0,0.124,0.947,154.571,audio_features,45gAw2xmDx9DZAnoiJK723,spotify:track:45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/tracks/45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/audio-analysis/45gAw2xmDx9DZAnoiJK723,148733,4,3279570,148.73334,22050,0.39415,138.76245,0.159,1.0,0.612,0.588,45gAw2xmDx9DZAnoiJK723,45gAw2xmDx9DZAnoiJK723,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
44,Pony Time,Snapshot: Chubby Checker,Chubby Checker,17,6iyQO1taeQnGA7XeKTev8Z,False,0.456,0.635,8,-4.594,1,0.0284,0.00928,4.44e-06,0.128,0.897,77.353,audio_features,6iyQO1taeQnGA7XeKTev8Z,spotify:track:6iyQO1taeQnGA7XeKTev8Z,https://api.spotify.com/v1/tracks/6iyQO1taeQnGA7XeKTev8Z,https://api.spotify.com/v1/audio-analysis/6iyQO1taeQnGA7XeKTev8Z,144589,4,3188185,144.58888,22050,0.0,140.15565,0.323,0.735,0.786,0.752,6iyQO1taeQnGA7XeKTev8Z,6iyQO1taeQnGA7XeKTev8Z,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
45,Pony Time,The Best Of Chubby Checker 1959-1963,Chubby Checker,13,2pzAs2WyM8MuM36VYKlRYb,False,0.447,0.731,3,-5.785,1,0.0456,0.424,0.0,0.227,0.953,154.817,audio_features,2pzAs2WyM8MuM36VYKlRYb,spotify:track:2pzAs2WyM8MuM36VYKlRYb,https://api.spotify.com/v1/tracks/2pzAs2WyM8MuM36VYKlRYb,https://api.spotify.com/v1/audio-analysis/2pzAs2WyM8MuM36VYKlRYb,148267,4,3269280,148.26666,22050,0.18,138.56508,0.285,0.982,0.603,0.589,2pzAs2WyM8MuM36VYKlRYb,2pzAs2WyM8MuM36VYKlRYb,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
46,Pony Time,Dancin' Party: The Chubby Checker Collection (1960-1966),Chubby Checker,11,2wP3X9t5Wsi69uNp90KfPK,False,0.469,0.704,3,-5.436,1,0.0545,0.523,0.0,0.175,0.954,154.455,audio_features,2wP3X9t5Wsi69uNp90KfPK,spotify:track:2wP3X9t5Wsi69uNp90KfPK,https://api.spotify.com/v1/tracks/2wP3X9t5Wsi69uNp90KfPK,https://api.spotify.com/v1/audio-analysis/2wP3X9t5Wsi69uNp90KfPK,149067,4,3286920,149.06667,22050,0.19442,138.54765,0.212,1.0,0.616,0.589,2wP3X9t5Wsi69uNp90KfPK,2wP3X9t5Wsi69uNp90KfPK,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
47,Pony Time,60's Party Time Vol. 1,Chubby Checker,6,1qGFxDiCkzlOpYPc1Hb8ON,False,0.469,0.704,3,-5.436,1,0.0545,0.523,0.0,0.175,0.954,154.455,audio_features,1qGFxDiCkzlOpYPc1Hb8ON,spotify:track:1qGFxDiCkzlOpYPc1Hb8ON,https://api.spotify.com/v1/tracks/1qGFxDiCkzlOpYPc1Hb8ON,https://api.spotify.com/v1/audio-analysis/1qGFxDiCkzlOpYPc1Hb8ON,149067,4,3286920,149.06667,22050,0.19442,138.54765,0.212,1.0,0.616,0.589,1qGFxDiCkzlOpYPc1Hb8ON,1qGFxDiCkzlOpYPc1Hb8ON,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
48,Blue Moon - 45 Version,Blue Moon / Goodbye To Love [Digital 45],The Marcels,46,0pnfT3OLqlnIvO0uMYgCfM,False,0.617,0.444,7,-10.133,1,0.0371,0.698,0.0,0.0999,0.913,127.699,audio_features,0pnfT3OLqlnIvO0uMYgCfM,spotify:track:0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM,133453,4,2942646,133.45332,22050,0.0,133.45334,0.538,1.0,0.589,0.387,0pnfT3OLqlnIvO0uMYgCfM,0pnfT3OLqlnIvO0uMYgCfM,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
49,Blue Moon,The Best Of The Marcels,The Marcels,42,75ewj77lCHHLKOlyx5KvGw,False,0.621,0.43,7,-11.163,1,0.0343,0.69,0.0,0.075,0.938,127.74,audio_features,75ewj77lCHHLKOlyx5KvGw,spotify:track:75ewj77lCHHLKOlyx5KvGw,https://api.spotify.com/v1/tracks/75ewj77lCHHLKOlyx5KvGw,https://api.spotify.com/v1/audio-analysis/75ewj77lCHHLKOlyx5KvGw,135200,4,2981160,135.2,22050,0.24544,130.81541,0.772,1.0,0.597,0.417,75ewj77lCHHLKOlyx5KvGw,75ewj77lCHHLKOlyx5KvGw,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
50,Runaway,Runaway with Del Shannon,Del Shannon,60,45Szkclj1lt4ubm7RFK68t,False,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,45Szkclj1lt4ubm7RFK68t,spotify:track:45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4,3027612,137.30667,22050,0.43637,130.57161,0.078,1.0,0.43,0.406,45Szkclj1lt4ubm7RFK68t,45Szkclj1lt4ubm7RFK68t,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
51,Travelin' Man - Remastered,Rick Is 21,Ricky Nelson,57,1sM0yZDxUhPQhkDh2CLd6l,False,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,audio_features,1sM0yZDxUhPQhkDh2CLd6l,spotify:track:1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l,143200,4,3157560,143.2,22050,0.16254,138.3735,0.757,0.96,0.376,0.482,1sM0yZDxUhPQhkDh2CLd6l,1sM0yZDxUhPQhkDh2CLd6l,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
52,Travelin' Man - Remastered,The Best Of Rick Nelson (Vol. 2),Ricky Nelson,42,2jc4wyf3ys0zKCpxHRjEYx,False,0.741,0.363,2,-12.484,1,0.0335,0.669,0.0,0.117,0.859,123.263,audio_features,2jc4wyf3ys0zKCpxHRjEYx,spotify:track:2jc4wyf3ys0zKCpxHRjEYx,https://api.spotify.com/v1/tracks/2jc4wyf3ys0zKCpxHRjEYx,https://api.spotify.com/v1/audio-analysis/2jc4wyf3ys0zKCpxHRjEYx,142933,4,3151680,142.93333,22050,0.36027,138.51283,0.729,0.964,0.409,0.51,2jc4wyf3ys0zKCpxHRjEYx,2jc4wyf3ys0zKCpxHRjEYx,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
53,Travelin' Man - Remastered,Greatest Hits,Ricky Nelson,26,3o899gr9F0XVCvCbLMXrZ3,False,0.729,0.437,2,-11.324,1,0.031,0.571,0.0,0.131,0.838,123.274,audio_features,3o899gr9F0XVCvCbLMXrZ3,spotify:track:3o899gr9F0XVCvCbLMXrZ3,https://api.spotify.com/v1/tracks/3o899gr9F0XVCvCbLMXrZ3,https://api.spotify.com/v1/audio-analysis/3o899gr9F0XVCvCbLMXrZ3,140067,4,3088470,140.06667,22050,0.40113,140.06667,0.616,0.922,0.38,0.478,3o899gr9F0XVCvCbLMXrZ3,3o899gr9F0XVCvCbLMXrZ3,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
54,Running Scared,Crying,Roy Orbison,43,6sbj89WozjblBMa5u41orw,False,0.572,0.392,9,-10.555,1,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,6sbj89WozjblBMa5u41orw,spotify:track:6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3,2911482,132.04,22050,0.18145,127.23374,0.504,1.0,0.83,0.604,6sbj89WozjblBMa5u41orw,6sbj89WozjblBMa5u41orw,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
55,Running Scared - 1985 Version,The Essential Roy Orbison,Roy Orbison,21,4xIdbkgHEvEB5zIr5keBFH,False,0.403,0.357,9,-12.751,1,0.0311,0.195,0.0,0.0755,0.482,125.264,audio_features,4xIdbkgHEvEB5zIr5keBFH,spotify:track:4xIdbkgHEvEB5zIr5keBFH,https://api.spotify.com/v1/tracks/4xIdbkgHEvEB5zIr5keBFH,https://api.spotify.com/v1/audio-analysis/4xIdbkgHEvEB5zIr5keBFH,134200,3,2959110,134.2,22050,0.37224,129.12617,0.167,1.0,0.707,0.559,4xIdbkgHEvEB5zIr5keBFH,4xIdbkgHEvEB5zIr5keBFH,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
56,Running Scared - Live Version,Black & White Night,Roy Orbison,22,2rkWXEbGfH2evEAOGWLOak,False,0.421,0.538,9,-11.393,1,0.144,0.614,0.000305,0.694,0.324,119.568,audio_features,2rkWXEbGfH2evEAOGWLOak,spotify:track:2rkWXEbGfH2evEAOGWLOak,https://api.spotify.com/v1/tracks/2rkWXEbGfH2evEAOGWLOak,https://api.spotify.com/v1/audio-analysis/2rkWXEbGfH2evEAOGWLOak,150600,3,3320730,150.6,22050,0.0,150.6,0.167,1.0,0.797,0.679,2rkWXEbGfH2evEAOGWLOak,2rkWXEbGfH2evEAOGWLOak,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
57,Running Scared - with The Royal Philharmonic Orchestra,A Love So Beautiful: Roy Orbison & The Royal Philharmonic Orchestra,Roy Orbison,24,5kkQzZu91zUEG9fR1NtFe5,False,0.443,0.221,9,-9.327,1,0.0318,0.829,0.000203,0.0755,0.247,127.074,audio_features,5kkQzZu91zUEG9fR1NtFe5,spotify:track:5kkQzZu91zUEG9fR1NtFe5,https://api.spotify.com/v1/tracks/5kkQzZu91zUEG9fR1NtFe5,https://api.spotify.com/v1/audio-analysis/5kkQzZu91zUEG9fR1NtFe5,167467,3,3692640,167.46667,22050,0.19732,161.73279,0.441,1.0,0.866,0.74,5kkQzZu91zUEG9fR1NtFe5,5kkQzZu91zUEG9fR1NtFe5,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
58,Running Scared,The Ultimate Collection,Roy Orbison,21,4ddCS1FG34I0qL6V67FHKl,False,0.554,0.383,9,-10.581,1,0.0329,0.832,0.000995,0.156,0.384,128.091,audio_features,4ddCS1FG34I0qL6V67FHKl,spotify:track:4ddCS1FG34I0qL6V67FHKl,https://api.spotify.com/v1/tracks/4ddCS1FG34I0qL6V67FHKl,https://api.spotify.com/v1/audio-analysis/4ddCS1FG34I0qL6V67FHKl,131867,3,2907660,131.86667,22050,0.21923,127.26857,0.341,1.0,0.789,0.588,4ddCS1FG34I0qL6V67FHKl,4ddCS1FG34I0qL6V67FHKl,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
59,Running Scared - Live,Black & White Night 30 (Live),Roy Orbison,20,3T0uhQEOZxMoU6R1RYDc0R,False,0.355,0.443,9,-8.175,1,0.0477,0.715,0.0,0.923,0.254,119.037,audio_features,3T0uhQEOZxMoU6R1RYDc0R,spotify:track:3T0uhQEOZxMoU6R1RYDc0R,https://api.spotify.com/v1/tracks/3T0uhQEOZxMoU6R1RYDc0R,https://api.spotify.com/v1/audio-analysis/3T0uhQEOZxMoU6R1RYDc0R,142307,3,3137862,142.30667,22050,0.0,140.14984,0.123,1.0,0.671,0.621,3T0uhQEOZxMoU6R1RYDc0R,3T0uhQEOZxMoU6R1RYDc0R,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
60,Running Scared,The Monument Singles Collection,Roy Orbison,13,2QESeZVhtWu13RoCB5wLZL,False,0.568,0.43,9,-8.912,1,0.0292,0.705,0.0357,0.146,0.397,128.972,audio_features,2QESeZVhtWu13RoCB5wLZL,spotify:track:2QESeZVhtWu13RoCB5wLZL,https://api.spotify.com/v1/tracks/2QESeZVhtWu13RoCB5wLZL,https://api.spotify.com/v1/audio-analysis/2QESeZVhtWu13RoCB5wLZL,129653,3,2858856,129.65334,22050,0.07837,126.2527,0.481,1.0,0.914,0.631,2QESeZVhtWu13RoCB5wLZL,2QESeZVhtWu13RoCB5wLZL,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'mellow gold', 'rock-and-roll', 'rockabilly']"
61,Moody River - Single Version,Pat Boone's Greatest Hits (Reissue),Pat Boone,35,2TEdI0KNrYHo4UPhrt0ais,False,0.767,0.269,3,-14.983,1,0.0333,0.774,0.0,0.0875,0.534,129.921,audio_features,2TEdI0KNrYHo4UPhrt0ais,spotify:track:2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/tracks/2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/audio-analysis/2TEdI0KNrYHo4UPhrt0ais,157267,4,3467730,157.26666,22050,0.40063,149.43782,0.69,1.0,0.185,0.242,2TEdI0KNrYHo4UPhrt0ais,2TEdI0KNrYHo4UPhrt0ais,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
62,Moody River - Re-Recorded In Stereo,Greatest Rock-N-Roll Songs,Pat Boone,35,4ulci5DuLTGczNRNYJjYQT,False,0.617,0.538,5,-13.224,0,0.0364,0.382,0.000241,0.0924,0.632,139.319,audio_features,4ulci5DuLTGczNRNYJjYQT,spotify:track:4ulci5DuLTGczNRNYJjYQT,https://api.spotify.com/v1/tracks/4ulci5DuLTGczNRNYJjYQT,https://api.spotify.com/v1/audio-analysis/4ulci5DuLTGczNRNYJjYQT,151160,4,3333078,151.16,22050,0.5346,142.97687,0.3,1.0,0.102,0.406,4ulci5DuLTGczNRNYJjYQT,4ulci5DuLTGczNRNYJjYQT,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
63,Moody River,The Gold Collection,Pat Boone,26,3JhwxN5fPtpWh8O4qCBjYO,False,0.616,0.728,5,-7.365,0,0.0312,0.581,4.73e-05,0.102,0.685,139.428,audio_features,3JhwxN5fPtpWh8O4qCBjYO,spotify:track:3JhwxN5fPtpWh8O4qCBjYO,https://api.spotify.com/v1/tracks/3JhwxN5fPtpWh8O4qCBjYO,https://api.spotify.com/v1/audio-analysis/3JhwxN5fPtpWh8O4qCBjYO,153587,4,3386586,153.58667,22050,0.15238,142.61696,0.48,1.0,0.126,0.406,3JhwxN5fPtpWh8O4qCBjYO,3JhwxN5fPtpWh8O4qCBjYO,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
64,Moody River - Single Version,20th Century Masters: The Millennium Collection: Best Of Pat Boone,Pat Boone,6,1ZrNqxZPPtdzITexqLU03O,False,0.778,0.406,3,-9.957,1,0.0299,0.711,0.0,0.0893,0.53,130.026,audio_features,1ZrNqxZPPtdzITexqLU03O,spotify:track:1ZrNqxZPPtdzITexqLU03O,https://api.spotify.com/v1/tracks/1ZrNqxZPPtdzITexqLU03O,https://api.spotify.com/v1/audio-analysis/1ZrNqxZPPtdzITexqLU03O,157867,4,3480960,157.86667,22050,0.42413,149.47845,0.623,1.0,0.229,0.255,1ZrNqxZPPtdzITexqLU03O,1ZrNqxZPPtdzITexqLU03O,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
65,Moody River,The Gold Collection (Deluxe Version with Commentary),Pat Boone,7,1bwqpiqEwIcvYI7ougat6A,False,0.587,0.722,5,-7.374,0,0.0393,0.587,4.97e-05,0.095,0.637,139.581,audio_features,1bwqpiqEwIcvYI7ougat6A,spotify:track:1bwqpiqEwIcvYI7ougat6A,https://api.spotify.com/v1/tracks/1bwqpiqEwIcvYI7ougat6A,https://api.spotify.com/v1/audio-analysis/1bwqpiqEwIcvYI7ougat6A,153587,4,3386586,153.58667,22050,0.13202,142.59955,0.352,1.0,0.145,0.417,1bwqpiqEwIcvYI7ougat6A,1bwqpiqEwIcvYI7ougat6A,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
66,Quarter to Three,Rockmasters International Network Presents Dance 'Til Quarter to Three With U.S. Bonds,Gary U.S. Bonds,12,5mOECh8BAECe5HEHzJUvpd,False,0.455,0.819,0,-9.322,0,0.184,0.925,0.0441,0.84,0.902,163.686,audio_features,5mOECh8BAECe5HEHzJUvpd,spotify:track:5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/tracks/5mOECh8BAECe5HEHzJUvpd,https://api.spotify.com/v1/audio-analysis/5mOECh8BAECe5HEHzJUvpd,150400,4,3316320,150.4,22050,0.0,144.27138,0.067,0.837,0.451,0.45,5mOECh8BAECe5HEHzJUvpd,5mOECh8BAECe5HEHzJUvpd,"['brill building pop', 'rhythm and blues', 'rock-and-roll']"
67,Tossin' and Turnin',Tossin' and Turnin',Bobby Lewis,36,0ZfkRyUUYS9Hvl6N5PXPot,False,0.561,0.737,0,-7.768,1,0.0432,0.363,0.0,0.117,0.962,142.031,audio_features,0ZfkRyUUYS9Hvl6N5PXPot,spotify:track:0ZfkRyUUYS9Hvl6N5PXPot,https://api.spotify.com/v1/tracks/0ZfkRyUUYS9Hvl6N5PXPot,https://api.spotify.com/v1/audio-analysis/0ZfkRyUUYS9Hvl6N5PXPot,156923,4,3460162,156.92345,22050,0.5317,147.65569,0.499,1.0,0.746,0.675,0ZfkRyUUYS9Hvl6N5PXPot,0ZfkRyUUYS9Hvl6N5PXPot,['rhythm and blues']
68,Tossin' and Turnin' - Stereo Version,Tossin' and Turnin',Bobby Lewis,9,7HDQqox0O0fTE7elQu4XxS,False,0.488,0.851,0,-7.933,1,0.0865,0.311,0.0,0.0891,0.882,141.794,audio_features,7HDQqox0O0fTE7elQu4XxS,spotify:track:7HDQqox0O0fTE7elQu4XxS,https://api.spotify.com/v1/tracks/7HDQqox0O0fTE7elQu4XxS,https://api.spotify.com/v1/audio-analysis/7HDQqox0O0fTE7elQu4XxS,153122,4,3376332,153.12163,22050,0.54331,145.27565,0.623,0.828,0.714,0.617,7HDQqox0O0fTE7elQu4XxS,7HDQqox0O0fTE7elQu4XxS,['rhythm and blues']
69,Wooden Heart,The Best Of Joe Dowell,Joe Dowell,22,2ELAMT68a78OGwhCgj9Kai,False,0.844,0.462,1,-9.855,1,0.0525,0.713,0.0234,0.106,0.947,84.913,audio_features,2ELAMT68a78OGwhCgj9Kai,spotify:track:2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/tracks/2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/audio-analysis/2ELAMT68a78OGwhCgj9Kai,118427,4,2611308,118.42667,22050,0.33628,115.52508,0.0,1.0,0.647,0.603,2ELAMT68a78OGwhCgj9Kai,2ELAMT68a78OGwhCgj9Kai,[]
70,Hit the Road Jack,Soul,Ray Charles,60,2HoqbEOXgbDSLZ5XCePEXt,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,2HoqbEOXgbDSLZ5XCePEXt,spotify:track:2HoqbEOXgbDSLZ5XCePEXt,https://api.spotify.com/v1/tracks/2HoqbEOXgbDSLZ5XCePEXt,https://api.spotify.com/v1/audio-analysis/2HoqbEOXgbDSLZ5XCePEXt,119880,4,2643354,119.88,22050,0.26653,107.69995,0.393,1.0,0.479,0.472,2HoqbEOXgbDSLZ5XCePEXt,2HoqbEOXgbDSLZ5XCePEXt,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
71,Hit the Road Jack,True Genius,Ray Charles,59,5dUMh0ugelpKfoFp3qChuK,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,5dUMh0ugelpKfoFp3qChuK,spotify:track:5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/tracks/5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/audio-analysis/5dUMh0ugelpKfoFp3qChuK,119880,4,2643354,119.88,22050,0.26653,107.69995,0.393,1.0,0.479,0.472,5dUMh0ugelpKfoFp3qChuK,5dUMh0ugelpKfoFp3qChuK,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
72,Runaround Sue,Runaround Sue,Dion,63,1DndHckdH9m5rp6gYP086b,False,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,audio_features,1DndHckdH9m5rp6gYP086b,spotify:track:1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4,3783780,171.6,22050,0.4863,161.54703,0.256,1.0,0.393,0.489,1DndHckdH9m5rp6gYP086b,1DndHckdH9m5rp6gYP086b,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']"
73,Runaround Sue - Remastered 1991,The Best Of Dion & The Belmonts,Dion & The Belmonts,48,6AL6Wbn1xA3R86vAvuiho5,False,0.544,0.567,11,-10.8,0,0.0753,0.79,3.85e-06,0.363,0.559,78.227,audio_features,6AL6Wbn1xA3R86vAvuiho5,spotify:track:6AL6Wbn1xA3R86vAvuiho5,https://api.spotify.com/v1/tracks/6AL6Wbn1xA3R86vAvuiho5,https://api.spotify.com/v1/audio-analysis/6AL6Wbn1xA3R86vAvuiho5,159813,4,3523884,159.81332,22050,0.0,152.56091,0.094,0.821,0.185,0.382,6AL6Wbn1xA3R86vAvuiho5,6AL6Wbn1xA3R86vAvuiho5,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']"
