,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key_x,loudness_x,mode_x,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature_x,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,loudness_y,tempo_y,tempo_confidence,time_signature_y,time_signature_confidence,key_y,key_confidence,mode_y,mode_confidence,id_y
20,Elvis Presley,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,It's Now or Never - with The Royal Philharmonic Orchestra,41,35iHCJkvKHqUnZ0E2eeF5d,False,0.473,0.606,4,-6.234,1,0.0326,0.515,0.0692,0.13,0.604,125.977,audio_features,35iHCJkvKHqUnZ0E2eeF5d,spotify:track:35iHCJkvKHqUnZ0E2eeF5d,https://api.spotify.com/v1/tracks/35iHCJkvKHqUnZ0E2eeF5d,https://api.spotify.com/v1/audio-analysis/35iHCJkvKHqUnZ0E2eeF5d,196107,4,4324152,196.10667,22050,0.24952,190.39783,-6.234,125.977,0.659,4,0.935,4,0.822,1,0.565,35iHCJkvKHqUnZ0E2eeF5d
21,Elvis Presley,The Essential Elvis Presley,It's Now or Never,29,7pW9Wj1U4t19HKlvxM6Pzw,False,0.637,0.466,4,-10.172,1,0.0347,0.65,0.0101,0.279,0.793,126.41,audio_features,7pW9Wj1U4t19HKlvxM6Pzw,spotify:track:7pW9Wj1U4t19HKlvxM6Pzw,https://api.spotify.com/v1/tracks/7pW9Wj1U4t19HKlvxM6Pzw,https://api.spotify.com/v1/audio-analysis/7pW9Wj1U4t19HKlvxM6Pzw,194413,4,4286814,194.41333,22050,0.14113,190.9435,-10.172,126.41,0.746,4,1.0,4,0.768,1,0.392,7pW9Wj1U4t19HKlvxM6Pzw
22,Elvis Presley,The 50 Greatest Hits,It's Now or Never,22,0bzIxZJNst6iypVZpZt6GR,False,0.631,0.447,4,-11.606,1,0.0366,0.537,0.000243,0.551,0.789,126.22,audio_features,0bzIxZJNst6iypVZpZt6GR,spotify:track:0bzIxZJNst6iypVZpZt6GR,https://api.spotify.com/v1/tracks/0bzIxZJNst6iypVZpZt6GR,https://api.spotify.com/v1/audio-analysis/0bzIxZJNst6iypVZpZt6GR,195347,4,4307394,195.34666,22050,0.19184,191.286,-11.606,126.22,0.716,4,1.0,4,0.783,1,0.403,0bzIxZJNst6iypVZpZt6GR
23,Chubby Checker,Dancin' Party: The Chubby Checker Collection (1960-1966),The Twist,59,4YCnTYbq3oL1Lqpyxg33CU,False,0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,audio_features,4YCnTYbq3oL1Lqpyxg33CU,spotify:track:4YCnTYbq3oL1Lqpyxg33CU,https://api.spotify.com/v1/tracks/4YCnTYbq3oL1Lqpyxg33CU,https://api.spotify.com/v1/audio-analysis/4YCnTYbq3oL1Lqpyxg33CU,155040,4,3418632,155.04,22050,0.19297,151.6205,-5.682,156.892,0.399,4,0.751,4,0.692,1,0.497,4YCnTYbq3oL1Lqpyxg33CU
24,Chubby Checker,The Best Of Chubby Checker 1959-1963,The Twist,53,3ohLnESFgYACPMCkoTOzqE,False,0.533,0.638,4,-7.13,1,0.0341,0.202,0.0,0.0729,0.937,156.663,audio_features,3ohLnESFgYACPMCkoTOzqE,spotify:track:3ohLnESFgYACPMCkoTOzqE,https://api.spotify.com/v1/tracks/3ohLnESFgYACPMCkoTOzqE,https://api.spotify.com/v1/audio-analysis/3ohLnESFgYACPMCkoTOzqE,153760,4,3390408,153.76,22050,0.18531,153.76,-7.13,156.663,0.501,4,0.751,4,0.792,1,0.643,3ohLnESFgYACPMCkoTOzqE
25,The Drifters,Save the Last Dance for Me,Save the Last Dance for Me,58,391TUcoPonqYykPkSZ5Z9U,False,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,audio_features,391TUcoPonqYykPkSZ5Z9U,spotify:track:391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/tracks/391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/audio-analysis/391TUcoPonqYykPkSZ5Z9U,154960,4,3416868,154.96,22050,0.81184,144.25977,-10.583,143.453,0.168,4,1.0,4,0.837,1,0.662,391TUcoPonqYykPkSZ5Z9U
26,The Drifters,All-Time Greatest Hits & More 1959-1965,Save the Last Dance for Me,40,7quaRdGKICuz3XiF1WRdta,False,0.6,0.576,4,-7.667,1,0.0309,0.458,0.0,0.123,0.868,142.934,audio_features,7quaRdGKICuz3XiF1WRdta,spotify:track:7quaRdGKICuz3XiF1WRdta,https://api.spotify.com/v1/tracks/7quaRdGKICuz3XiF1WRdta,https://api.spotify.com/v1/audio-analysis/7quaRdGKICuz3XiF1WRdta,154227,4,3400698,154.22667,22050,0.20912,146.20444,-7.667,142.934,0.136,4,1.0,4,0.853,1,0.712,7quaRdGKICuz3XiF1WRdta
27,Ray Charles,Georgia on My Mind (Original Master Recording),Georgia on My Mind - Original Master Recording,60,47mA6f44zxLtdATOoY7GjN,False,0.138,0.399,7,-8.756,1,0.0311,0.782,3.65e-06,0.188,0.296,179.93,audio_features,47mA6f44zxLtdATOoY7GjN,spotify:track:47mA6f44zxLtdATOoY7GjN,https://api.spotify.com/v1/tracks/47mA6f44zxLtdATOoY7GjN,https://api.spotify.com/v1/audio-analysis/47mA6f44zxLtdATOoY7GjN,217415,4,4793991,217.41457,22050,0.09927,211.38866,-8.756,179.93,0.026,4,0.249,7,0.224,1,0.409,47mA6f44zxLtdATOoY7GjN
28,Ray Charles,True Genius,Georgia on My Mind,49,6yMGxqKj0218mFR5KqsMRq,False,0.19,0.323,7,-12.405,1,0.0303,0.626,2.17e-06,0.176,0.281,94.34,audio_features,6yMGxqKj0218mFR5KqsMRq,spotify:track:6yMGxqKj0218mFR5KqsMRq,https://api.spotify.com/v1/tracks/6yMGxqKj0218mFR5KqsMRq,https://api.spotify.com/v1/audio-analysis/6yMGxqKj0218mFR5KqsMRq,219560,4,4841298,219.56,22050,0.6839,211.98659,-12.405,94.34,0.022,4,0.091,7,0.184,1,0.385,6yMGxqKj0218mFR5KqsMRq
29,Ray Charles,Live at l'Olympia,Georgia on My Mind,37,4hd8wgCh7ZQWRyXNLnwjTD,False,0.304,0.289,4,-10.963,0,0.0432,0.752,0.0,0.756,0.154,147.176,audio_features,4hd8wgCh7ZQWRyXNLnwjTD,spotify:track:4hd8wgCh7ZQWRyXNLnwjTD,https://api.spotify.com/v1/tracks/4hd8wgCh7ZQWRyXNLnwjTD,https://api.spotify.com/v1/audio-analysis/4hd8wgCh7ZQWRyXNLnwjTD,372627,3,8216418,372.62668,22050,0.0,366.19028,-10.963,147.176,0.023,3,0.169,4,0.143,0,0.377,4hd8wgCh7ZQWRyXNLnwjTD
30,Elvis Presley,Platinum - A Life In Music,Are You Lonesome Tonight?,52,4xUqqie4bBKufHtlMuZS3k,False,0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,audio_features,4xUqqie4bBKufHtlMuZS3k,spotify:track:4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/tracks/4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/audio-analysis/4xUqqie4bBKufHtlMuZS3k,186667,3,4116000,186.66667,22050,0.23773,177.16245,-19.351,73.093,0.0,3,0.906,0,0.631,1,0.484,4xUqqie4bBKufHtlMuZS3k
31,Elvis Presley,Elvis 30 #1 Hits,Are You Lonesome Tonight?,47,4wM7V31TsZzzDBEH02Hltb,False,0.421,0.201,0,-12.399,1,0.0436,0.917,0.000436,0.116,0.188,129.689,audio_features,4wM7V31TsZzzDBEH02Hltb,spotify:track:4wM7V31TsZzzDBEH02Hltb,https://api.spotify.com/v1/tracks/4wM7V31TsZzzDBEH02Hltb,https://api.spotify.com/v1/audio-analysis/4wM7V31TsZzzDBEH02Hltb,186507,5,4112472,186.50667,22050,0.22023,177.37143,-12.399,129.689,0.025,5,0.903,0,0.276,1,0.26,4wM7V31TsZzzDBEH02Hltb
32,Elvis Presley,The Best of The '68 Comeback Special,Are You Lonesome Tonight? - First 'Sit-Down' Show - Live,46,2B4glYcmmcchhQXUUrROE8,False,0.421,0.56,0,-14.04,1,0.451,0.865,0.0388,0.676,0.458,78.64,audio_features,2B4glYcmmcchhQXUUrROE8,spotify:track:2B4glYcmmcchhQXUUrROE8,https://api.spotify.com/v1/tracks/2B4glYcmmcchhQXUUrROE8,https://api.spotify.com/v1/audio-analysis/2B4glYcmmcchhQXUUrROE8,170507,3,3759672,170.50667,22050,0.0,170.50667,-14.04,78.64,0.59,3,0.654,0,0.258,1,0.459,2B4glYcmmcchhQXUUrROE8
33,Elvis Presley,The Essential Elvis Presley,Are You Lonesome Tonight?,28,4aNsobd4PiU7PbXAk1HK5t,False,0.437,0.195,0,-12.268,1,0.0421,0.922,0.00061,0.111,0.198,111.152,audio_features,4aNsobd4PiU7PbXAk1HK5t,spotify:track:4aNsobd4PiU7PbXAk1HK5t,https://api.spotify.com/v1/tracks/4aNsobd4PiU7PbXAk1HK5t,https://api.spotify.com/v1/audio-analysis/4aNsobd4PiU7PbXAk1HK5t,186173,4,4105122,186.17332,22050,0.13633,177.27855,-12.268,111.152,0.024,4,0.515,0,0.324,1,0.298,4aNsobd4PiU7PbXAk1HK5t
34,Elvis Presley,'68 Comeback Special (50th Anniversary Edition),Are You Lonesome Tonight? - First 'Sit-Down' Show - Live,23,49TuBoOIaILVihxJLodA60,False,0.425,0.564,0,-14.073,1,0.373,0.864,0.0307,0.677,0.428,78.617,audio_features,49TuBoOIaILVihxJLodA60,spotify:track:49TuBoOIaILVihxJLodA60,https://api.spotify.com/v1/tracks/49TuBoOIaILVihxJLodA60,https://api.spotify.com/v1/audio-analysis/49TuBoOIaILVihxJLodA60,171013,3,3770844,171.01334,22050,0.0,171.01334,-14.073,78.617,0.501,3,0.605,0,0.338,1,0.514,49TuBoOIaILVihxJLodA60
35,Elvis Presley,Elvis Presley: The Searcher (The Original Soundtrack) [Deluxe],Are You Lonesome Tonight?,20,7Au4oleK2a4oxRU5A0mKm3,False,0.416,0.116,0,-16.38,1,0.0438,0.917,7.72e-05,0.104,0.188,131.536,audio_features,7Au4oleK2a4oxRU5A0mKm3,spotify:track:7Au4oleK2a4oxRU5A0mKm3,https://api.spotify.com/v1/tracks/7Au4oleK2a4oxRU5A0mKm3,https://api.spotify.com/v1/audio-analysis/7Au4oleK2a4oxRU5A0mKm3,186440,5,4111002,186.44,22050,0.33356,177.13924,-16.38,131.536,0.028,5,0.987,0,0.507,1,0.435,7Au4oleK2a4oxRU5A0mKm3
36,Elvis Presley,From The Vaults -'60s,Are You Lonesome Tonight? (Laughing Version) - Live,32,1A0lPqNzUZxw9nBeehE5TW,False,0.416,0.327,0,-15.806,1,0.0707,0.95,0.104,0.366,0.391,128.439,audio_features,1A0lPqNzUZxw9nBeehE5TW,spotify:track:1A0lPqNzUZxw9nBeehE5TW,https://api.spotify.com/v1/tracks/1A0lPqNzUZxw9nBeehE5TW,https://api.spotify.com/v1/audio-analysis/1A0lPqNzUZxw9nBeehE5TW,172720,3,3808476,172.72,22050,0.17633,168.0312,-15.806,128.439,0.088,3,0.792,0,0.311,1,0.566,1A0lPqNzUZxw9nBeehE5TW
37,Bert Kaempfert & His Orchestra,Multi-Instrumentalist,Wonderland by Night,6,0xNKFLzo7nx69ZCWcLCXpn,False,0.196,0.249,4,-8.376,1,0.0296,0.924,0.703,0.198,0.193,72.565,audio_features,0xNKFLzo7nx69ZCWcLCXpn,spotify:track:0xNKFLzo7nx69ZCWcLCXpn,https://api.spotify.com/v1/tracks/0xNKFLzo7nx69ZCWcLCXpn,https://api.spotify.com/v1/audio-analysis/0xNKFLzo7nx69ZCWcLCXpn,193318,4,4262656,193.31773,22050,0.27197,187.41986,-8.376,72.565,0.132,4,0.944,4,0.842,1,0.613,0xNKFLzo7nx69ZCWcLCXpn
38,The Shirelles,Tonight's The Night,Will You Love Me Tomorrow,61,0bwy3sGHeYwng2Ioicq6wf,False,0.55,0.382,0,-6.429,1,0.0263,0.312,1.11e-05,0.221,0.464,136.128,audio_features,0bwy3sGHeYwng2Ioicq6wf,spotify:track:0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/tracks/0bwy3sGHeYwng2Ioicq6wf,https://api.spotify.com/v1/audio-analysis/0bwy3sGHeYwng2Ioicq6wf,160693,4,3543288,160.69333,22050,0.10113,152.14874,-6.429,136.128,0.214,4,1.0,0,0.558,1,0.504,0bwy3sGHeYwng2Ioicq6wf
39,The Shirelles,The Best Of The Shirelles,Will You Love Me Tomorrow,46,2kNYcE79Yu778nqdOgBHEb,False,0.49,0.384,0,-11.315,1,0.0275,0.438,3.17e-05,0.539,0.47,137.047,audio_features,2kNYcE79Yu778nqdOgBHEb,spotify:track:2kNYcE79Yu778nqdOgBHEb,https://api.spotify.com/v1/tracks/2kNYcE79Yu778nqdOgBHEb,https://api.spotify.com/v1/audio-analysis/2kNYcE79Yu778nqdOgBHEb,162893,4,3591798,162.89333,22050,0.19791,154.87129,-11.315,137.047,0.41,4,1.0,0,0.469,1,0.395,2kNYcE79Yu778nqdOgBHEb
40,The Shirelles,Will You Still Love Me Tomorrow,Will You Love Me Tomorrow,38,3DkdQdfSF9OEsloB5GY2Wa,False,0.513,0.379,0,-9.679,1,0.0314,0.686,2.62e-05,0.417,0.509,135.756,audio_features,3DkdQdfSF9OEsloB5GY2Wa,spotify:track:3DkdQdfSF9OEsloB5GY2Wa,https://api.spotify.com/v1/tracks/3DkdQdfSF9OEsloB5GY2Wa,https://api.spotify.com/v1/audio-analysis/3DkdQdfSF9OEsloB5GY2Wa,160320,4,3535056,160.32,22050,0.11914,155.3531,-9.679,135.756,0.377,4,1.0,0,0.707,1,0.586,3DkdQdfSF9OEsloB5GY2Wa
41,Lawrence Welk,My Best (Remastered),Calcutta - Remastered,21,1iXx0IlX5j33jyumZjBWU4,False,0.482,0.681,0,-9.114,1,0.0263,0.588,0.683,0.405,0.963,81.997,audio_features,1iXx0IlX5j33jyumZjBWU4,spotify:track:1iXx0IlX5j33jyumZjBWU4,https://api.spotify.com/v1/tracks/1iXx0IlX5j33jyumZjBWU4,https://api.spotify.com/v1/audio-analysis/1iXx0IlX5j33jyumZjBWU4,132173,4,2914422,132.17332,22050,0.09084,132.17334,-9.114,81.997,0.23,4,1.0,0,0.355,1,0.373,1iXx0IlX5j33jyumZjBWU4
42,Chubby Checker,Chubby Checker Classics,Pony Time,31,2XPEv2sB6c44DSocT2TwAc,False,0.453,0.609,8,-6.662,1,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,2XPEv2sB6c44DSocT2TwAc,spotify:track:2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc,147427,4,3250758,147.42667,22050,0.0,140.34721,-6.662,77.36,0.389,4,0.765,8,0.695,1,0.735,2XPEv2sB6c44DSocT2TwAc
43,Chubby Checker,It's Pony Time/Let's Twist Again,Pony Time,22,45gAw2xmDx9DZAnoiJK723,False,0.509,0.702,3,-5.695,1,0.0514,0.526,0.0,0.124,0.947,154.571,audio_features,45gAw2xmDx9DZAnoiJK723,spotify:track:45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/tracks/45gAw2xmDx9DZAnoiJK723,https://api.spotify.com/v1/audio-analysis/45gAw2xmDx9DZAnoiJK723,148733,4,3279570,148.73334,22050,0.39415,138.76245,-5.695,154.571,0.159,4,1.0,3,0.612,1,0.588,45gAw2xmDx9DZAnoiJK723
44,Chubby Checker,Snapshot: Chubby Checker,Pony Time,17,6iyQO1taeQnGA7XeKTev8Z,False,0.456,0.635,8,-4.594,1,0.0284,0.00928,4.44e-06,0.128,0.897,77.353,audio_features,6iyQO1taeQnGA7XeKTev8Z,spotify:track:6iyQO1taeQnGA7XeKTev8Z,https://api.spotify.com/v1/tracks/6iyQO1taeQnGA7XeKTev8Z,https://api.spotify.com/v1/audio-analysis/6iyQO1taeQnGA7XeKTev8Z,144589,4,3188185,144.58888,22050,0.0,140.15565,-4.594,77.353,0.323,4,0.735,8,0.786,1,0.752,6iyQO1taeQnGA7XeKTev8Z
45,Chubby Checker,The Best Of Chubby Checker 1959-1963,Pony Time,13,2pzAs2WyM8MuM36VYKlRYb,False,0.447,0.731,3,-5.785,1,0.0456,0.424,0.0,0.227,0.953,154.817,audio_features,2pzAs2WyM8MuM36VYKlRYb,spotify:track:2pzAs2WyM8MuM36VYKlRYb,https://api.spotify.com/v1/tracks/2pzAs2WyM8MuM36VYKlRYb,https://api.spotify.com/v1/audio-analysis/2pzAs2WyM8MuM36VYKlRYb,148267,4,3269280,148.26666,22050,0.18,138.56508,-5.785,154.817,0.285,4,0.982,3,0.603,1,0.589,2pzAs2WyM8MuM36VYKlRYb
46,Chubby Checker,Dancin' Party: The Chubby Checker Collection (1960-1966),Pony Time,11,2wP3X9t5Wsi69uNp90KfPK,False,0.469,0.704,3,-5.436,1,0.0545,0.523,0.0,0.175,0.954,154.455,audio_features,2wP3X9t5Wsi69uNp90KfPK,spotify:track:2wP3X9t5Wsi69uNp90KfPK,https://api.spotify.com/v1/tracks/2wP3X9t5Wsi69uNp90KfPK,https://api.spotify.com/v1/audio-analysis/2wP3X9t5Wsi69uNp90KfPK,149067,4,3286920,149.06667,22050,0.19442,138.54765,-5.436,154.455,0.212,4,1.0,3,0.616,1,0.589,2wP3X9t5Wsi69uNp90KfPK
47,Chubby Checker,60's Party Time Vol. 1,Pony Time,6,1qGFxDiCkzlOpYPc1Hb8ON,False,0.469,0.704,3,-5.436,1,0.0545,0.523,0.0,0.175,0.954,154.455,audio_features,1qGFxDiCkzlOpYPc1Hb8ON,spotify:track:1qGFxDiCkzlOpYPc1Hb8ON,https://api.spotify.com/v1/tracks/1qGFxDiCkzlOpYPc1Hb8ON,https://api.spotify.com/v1/audio-analysis/1qGFxDiCkzlOpYPc1Hb8ON,149067,4,3286920,149.06667,22050,0.19442,138.54765,-5.436,154.455,0.212,4,1.0,3,0.616,1,0.589,1qGFxDiCkzlOpYPc1Hb8ON
48,The Marcels,Blue Moon / Goodbye To Love [Digital 45],Blue Moon - 45 Version,46,0pnfT3OLqlnIvO0uMYgCfM,False,0.617,0.444,7,-10.133,1,0.0371,0.698,0.0,0.0999,0.913,127.699,audio_features,0pnfT3OLqlnIvO0uMYgCfM,spotify:track:0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM,https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM,133453,4,2942646,133.45332,22050,0.0,133.45334,-10.133,127.699,0.538,4,1.0,7,0.589,1,0.387,0pnfT3OLqlnIvO0uMYgCfM
49,The Marcels,The Best Of The Marcels,Blue Moon,41,75ewj77lCHHLKOlyx5KvGw,False,0.621,0.43,7,-11.163,1,0.0343,0.69,0.0,0.075,0.938,127.74,audio_features,75ewj77lCHHLKOlyx5KvGw,spotify:track:75ewj77lCHHLKOlyx5KvGw,https://api.spotify.com/v1/tracks/75ewj77lCHHLKOlyx5KvGw,https://api.spotify.com/v1/audio-analysis/75ewj77lCHHLKOlyx5KvGw,135200,4,2981160,135.2,22050,0.24544,130.81541,-11.163,127.74,0.772,4,1.0,7,0.597,1,0.417,75ewj77lCHHLKOlyx5KvGw
50,Del Shannon,Runaway with Del Shannon,Runaway,59,45Szkclj1lt4ubm7RFK68t,False,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,45Szkclj1lt4ubm7RFK68t,spotify:track:45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4,3027612,137.30667,22050,0.43637,130.57161,-7.993,78.552,0.078,4,1.0,10,0.43,0,0.406,45Szkclj1lt4ubm7RFK68t
51,Ricky Nelson,Rick Is 21,Travelin' Man - Remastered,57,1sM0yZDxUhPQhkDh2CLd6l,False,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,audio_features,1sM0yZDxUhPQhkDh2CLd6l,spotify:track:1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l,143200,4,3157560,143.2,22050,0.16254,138.3735,-10.536,123.217,0.757,4,0.96,2,0.376,1,0.482,1sM0yZDxUhPQhkDh2CLd6l
52,Ricky Nelson,The Best Of Rick Nelson (Vol. 2),Travelin' Man - Remastered,42,2jc4wyf3ys0zKCpxHRjEYx,False,0.741,0.363,2,-12.484,1,0.0335,0.669,0.0,0.117,0.859,123.263,audio_features,2jc4wyf3ys0zKCpxHRjEYx,spotify:track:2jc4wyf3ys0zKCpxHRjEYx,https://api.spotify.com/v1/tracks/2jc4wyf3ys0zKCpxHRjEYx,https://api.spotify.com/v1/audio-analysis/2jc4wyf3ys0zKCpxHRjEYx,142933,4,3151680,142.93333,22050,0.36027,138.51283,-12.484,123.263,0.729,4,0.964,2,0.409,1,0.51,2jc4wyf3ys0zKCpxHRjEYx
53,Ricky Nelson,Greatest Hits,Travelin' Man - Remastered,26,3o899gr9F0XVCvCbLMXrZ3,False,0.729,0.437,2,-11.324,1,0.031,0.571,0.0,0.131,0.838,123.274,audio_features,3o899gr9F0XVCvCbLMXrZ3,spotify:track:3o899gr9F0XVCvCbLMXrZ3,https://api.spotify.com/v1/tracks/3o899gr9F0XVCvCbLMXrZ3,https://api.spotify.com/v1/audio-analysis/3o899gr9F0XVCvCbLMXrZ3,140067,4,3088470,140.06667,22050,0.40113,140.06667,-11.324,123.274,0.616,4,0.922,2,0.38,1,0.478,3o899gr9F0XVCvCbLMXrZ3
54,Roy Orbison,Crying,Running Scared,43,6sbj89WozjblBMa5u41orw,False,0.572,0.392,9,-10.555,1,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,6sbj89WozjblBMa5u41orw,spotify:track:6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3,2911482,132.04,22050,0.18145,127.23374,-10.555,128.255,0.504,3,1.0,9,0.83,1,0.604,6sbj89WozjblBMa5u41orw
55,Roy Orbison,Black & White Night,Running Scared - Live Version,22,2rkWXEbGfH2evEAOGWLOak,False,0.421,0.538,9,-11.393,1,0.144,0.614,0.000305,0.694,0.324,119.568,audio_features,2rkWXEbGfH2evEAOGWLOak,spotify:track:2rkWXEbGfH2evEAOGWLOak,https://api.spotify.com/v1/tracks/2rkWXEbGfH2evEAOGWLOak,https://api.spotify.com/v1/audio-analysis/2rkWXEbGfH2evEAOGWLOak,150600,3,3320730,150.6,22050,0.0,150.6,-11.393,119.568,0.167,3,1.0,9,0.797,1,0.679,2rkWXEbGfH2evEAOGWLOak
56,Roy Orbison,The Essential Roy Orbison,Running Scared - 1985 Version,21,4xIdbkgHEvEB5zIr5keBFH,False,0.403,0.357,9,-12.751,1,0.0311,0.195,0.0,0.0755,0.482,125.264,audio_features,4xIdbkgHEvEB5zIr5keBFH,spotify:track:4xIdbkgHEvEB5zIr5keBFH,https://api.spotify.com/v1/tracks/4xIdbkgHEvEB5zIr5keBFH,https://api.spotify.com/v1/audio-analysis/4xIdbkgHEvEB5zIr5keBFH,134200,3,2959110,134.2,22050,0.37224,129.12617,-12.751,125.264,0.167,3,1.0,9,0.707,1,0.559,4xIdbkgHEvEB5zIr5keBFH
57,Roy Orbison,A Love So Beautiful: Roy Orbison & The Royal Philharmonic Orchestra,Running Scared - with The Royal Philharmonic Orchestra,24,5kkQzZu91zUEG9fR1NtFe5,False,0.443,0.221,9,-9.327,1,0.0318,0.829,0.000203,0.0755,0.247,127.074,audio_features,5kkQzZu91zUEG9fR1NtFe5,spotify:track:5kkQzZu91zUEG9fR1NtFe5,https://api.spotify.com/v1/tracks/5kkQzZu91zUEG9fR1NtFe5,https://api.spotify.com/v1/audio-analysis/5kkQzZu91zUEG9fR1NtFe5,167467,3,3692640,167.46667,22050,0.19732,161.73279,-9.327,127.074,0.441,3,1.0,9,0.866,1,0.74,5kkQzZu91zUEG9fR1NtFe5
58,Roy Orbison,The Ultimate Collection,Running Scared,20,4ddCS1FG34I0qL6V67FHKl,False,0.554,0.383,9,-10.581,1,0.0329,0.832,0.000995,0.156,0.384,128.091,audio_features,4ddCS1FG34I0qL6V67FHKl,spotify:track:4ddCS1FG34I0qL6V67FHKl,https://api.spotify.com/v1/tracks/4ddCS1FG34I0qL6V67FHKl,https://api.spotify.com/v1/audio-analysis/4ddCS1FG34I0qL6V67FHKl,131867,3,2907660,131.86667,22050,0.21923,127.26857,-10.581,128.091,0.341,3,1.0,9,0.789,1,0.588,4ddCS1FG34I0qL6V67FHKl
59,Roy Orbison,Black & White Night 30 (Live),Running Scared - Live,20,3T0uhQEOZxMoU6R1RYDc0R,False,0.355,0.443,9,-8.175,1,0.0477,0.715,0.0,0.923,0.254,119.037,audio_features,3T0uhQEOZxMoU6R1RYDc0R,spotify:track:3T0uhQEOZxMoU6R1RYDc0R,https://api.spotify.com/v1/tracks/3T0uhQEOZxMoU6R1RYDc0R,https://api.spotify.com/v1/audio-analysis/3T0uhQEOZxMoU6R1RYDc0R,142307,3,3137862,142.30667,22050,0.0,140.14984,-8.175,119.037,0.123,3,1.0,9,0.671,1,0.621,3T0uhQEOZxMoU6R1RYDc0R
60,Roy Orbison,The Monument Singles Collection,Running Scared,13,2QESeZVhtWu13RoCB5wLZL,False,0.568,0.43,9,-8.912,1,0.0292,0.705,0.0357,0.146,0.397,128.972,audio_features,2QESeZVhtWu13RoCB5wLZL,spotify:track:2QESeZVhtWu13RoCB5wLZL,https://api.spotify.com/v1/tracks/2QESeZVhtWu13RoCB5wLZL,https://api.spotify.com/v1/audio-analysis/2QESeZVhtWu13RoCB5wLZL,129653,3,2858856,129.65334,22050,0.07837,126.2527,-8.912,128.972,0.481,3,1.0,9,0.914,1,0.631,2QESeZVhtWu13RoCB5wLZL
61,Pat Boone,Pat Boone's Greatest Hits (Reissue),Moody River - Single Version,35,2TEdI0KNrYHo4UPhrt0ais,False,0.767,0.269,3,-14.983,1,0.0333,0.774,0.0,0.0875,0.534,129.921,audio_features,2TEdI0KNrYHo4UPhrt0ais,spotify:track:2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/tracks/2TEdI0KNrYHo4UPhrt0ais,https://api.spotify.com/v1/audio-analysis/2TEdI0KNrYHo4UPhrt0ais,157267,4,3467730,157.26666,22050,0.40063,149.43782,-14.983,129.921,0.69,4,1.0,3,0.185,1,0.242,2TEdI0KNrYHo4UPhrt0ais
62,Pat Boone,Greatest Rock-N-Roll Songs,Moody River - Re-Recorded In Stereo,34,4ulci5DuLTGczNRNYJjYQT,False,0.617,0.538,5,-13.224,0,0.0364,0.382,0.000241,0.0924,0.632,139.319,audio_features,4ulci5DuLTGczNRNYJjYQT,spotify:track:4ulci5DuLTGczNRNYJjYQT,https://api.spotify.com/v1/tracks/4ulci5DuLTGczNRNYJjYQT,https://api.spotify.com/v1/audio-analysis/4ulci5DuLTGczNRNYJjYQT,151160,4,3333078,151.16,22050,0.5346,142.97687,-13.224,139.319,0.3,4,1.0,5,0.102,0,0.406,4ulci5DuLTGczNRNYJjYQT
