,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
364,People Got to Be Free - Single Version,The Rascals: Essentials,The Rascals,29,49oQUbmhXqjGb850ERxtfb,False,0.67,0.623,10,-9.65,1,0.0348,0.41,0.0,0.145,0.96,126.334,audio_features,49oQUbmhXqjGb850ERxtfb,spotify:track:49oQUbmhXqjGb850ERxtfb,https://api.spotify.com/v1/tracks/49oQUbmhXqjGb850ERxtfb,https://api.spotify.com/v1/audio-analysis/49oQUbmhXqjGb850ERxtfb,178867,4
365,Hey Jude - Remastered 2015,1 (Remastered),The Beatles,74,0aym2LBJBk9DAYuHHutrIl,False,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4
366,Hey Jude - Remastered 2009,The Beatles 1967 - 1970 (Remastered),The Beatles,64,3m7V717IKZqZLW5qUIOxdD,False,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,audio_features,3m7V717IKZqZLW5qUIOxdD,spotify:track:3m7V717IKZqZLW5qUIOxdD,https://api.spotify.com/v1/tracks/3m7V717IKZqZLW5qUIOxdD,https://api.spotify.com/v1/audio-analysis/3m7V717IKZqZLW5qUIOxdD,431333,4
367,Hey Jude,Love,The Beatles,62,1eT2CjXwFXNx6oY5ydvzKU,False,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,audio_features,1eT2CjXwFXNx6oY5ydvzKU,spotify:track:1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/tracks/1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/audio-analysis/1eT2CjXwFXNx6oY5ydvzKU,238854,4
368,Hey Jude - Remastered 2009,Past Masters (Vols. 1 & 2 / Remastered),The Beatles,44,2iGtdYI4lI0jDpnxJOqZRw,False,0.399,0.573,10,-9.44,1,0.0253,0.0293,2.83e-05,0.0914,0.649,147.114,audio_features,2iGtdYI4lI0jDpnxJOqZRw,spotify:track:2iGtdYI4lI0jDpnxJOqZRw,https://api.spotify.com/v1/tracks/2iGtdYI4lI0jDpnxJOqZRw,https://api.spotify.com/v1/audio-analysis/2iGtdYI4lI0jDpnxJOqZRw,429933,4
369,Dizzy,Tommy's 22 Big Ones,Tommy Roe,48,5LvIl1VHaqtCJJXwrB8QR9,False,0.736,0.595,6,-5.847,1,0.0354,0.000512,0.0118,0.144,0.72,102.007,audio_features,5LvIl1VHaqtCJJXwrB8QR9,spotify:track:5LvIl1VHaqtCJJXwrB8QR9,https://api.spotify.com/v1/tracks/5LvIl1VHaqtCJJXwrB8QR9,https://api.spotify.com/v1/audio-analysis/5LvIl1VHaqtCJJXwrB8QR9,177480,4
370,Dizzy,Greatest Hits - The Original ABC Hit Recordings,Tommy Roe,36,3jJKKhg0t4HpdfNDyGiZDy,False,0.802,0.407,6,-10.857,1,0.0309,0.00727,0.00147,0.0626,0.821,104.058,audio_features,3jJKKhg0t4HpdfNDyGiZDy,spotify:track:3jJKKhg0t4HpdfNDyGiZDy,https://api.spotify.com/v1/tracks/3jJKKhg0t4HpdfNDyGiZDy,https://api.spotify.com/v1/audio-analysis/3jJKKhg0t4HpdfNDyGiZDy,176693,4
371,"Love Theme from ""Romeo and Juliet"" - Remastered",Greatest Hits - The Best of Henry Mancini,Henry Mancini,31,25anT79TQrh5ely884DEpL,False,0.355,0.187,9,-12.185,0,0.0298,0.951,0.637,0.136,0.161,74.827,audio_features,25anT79TQrh5ely884DEpL,spotify:track:25anT79TQrh5ely884DEpL,https://api.spotify.com/v1/tracks/25anT79TQrh5ely884DEpL,https://api.spotify.com/v1/audio-analysis/25anT79TQrh5ely884DEpL,152293,4
372,Honky Tonk Women - Mono Version,Hot Rocks (1964-1971),The Rolling Stones,63,3RZMzCvYsmJ0u2ioKTOsmJ,False,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,audio_features,3RZMzCvYsmJ0u2ioKTOsmJ,spotify:track:3RZMzCvYsmJ0u2ioKTOsmJ,https://api.spotify.com/v1/tracks/3RZMzCvYsmJ0u2ioKTOsmJ,https://api.spotify.com/v1/audio-analysis/3RZMzCvYsmJ0u2ioKTOsmJ,179387,4
373,Honky Tonk Women,Honky Tonk Women / You Can't Always Get What You Want,The Rolling Stones,61,3fnPv1LRMxENr63afVhaz1,False,0.56,0.721,7,-6.669,1,0.0629,0.225,0.0339,0.0453,0.966,119.285,audio_features,3fnPv1LRMxENr63afVhaz1,spotify:track:3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/tracks/3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/audio-analysis/3fnPv1LRMxENr63afVhaz1,182707,4
374,Honky Tonk Women - Live,Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),The Rolling Stones,53,40N7vAFHhwuS92Ce66mkpw,False,0.412,0.79,7,-8.142,1,0.0499,0.0389,0.532,0.737,0.802,114.056,audio_features,40N7vAFHhwuS92Ce66mkpw,spotify:track:40N7vAFHhwuS92Ce66mkpw,https://api.spotify.com/v1/tracks/40N7vAFHhwuS92Ce66mkpw,https://api.spotify.com/v1/audio-analysis/40N7vAFHhwuS92Ce66mkpw,214274,4
375,Honky Tonk Women - Mono Version,"Through The Past, Darkly (Big Hits Vol. 2)",The Rolling Stones,39,4z7OCDAAIZxfzQ6qyUSx1O,False,0.559,0.718,7,-8.534,1,0.0599,0.364,0.0182,0.0535,0.965,120.24,audio_features,4z7OCDAAIZxfzQ6qyUSx1O,spotify:track:4z7OCDAAIZxfzQ6qyUSx1O,https://api.spotify.com/v1/tracks/4z7OCDAAIZxfzQ6qyUSx1O,https://api.spotify.com/v1/audio-analysis/4z7OCDAAIZxfzQ6qyUSx1O,179693,4
376,Honky Tonk Women - (Original Single Stereo Version),Singles 1968-1971,The Rolling Stones,37,3H6ZgktntZd2oCinY84HYT,False,0.559,0.766,7,-6.714,1,0.0589,0.421,0.0242,0.0541,0.965,120.465,audio_features,3H6ZgktntZd2oCinY84HYT,spotify:track:3H6ZgktntZd2oCinY84HYT,https://api.spotify.com/v1/tracks/3H6ZgktntZd2oCinY84HYT,https://api.spotify.com/v1/audio-analysis/3H6ZgktntZd2oCinY84HYT,179413,4
377,Honky Tonk Women - Live,Get Yer Ya-Ya's Out! (Remastered),The Rolling Stones,30,4vGmdNInQ0n8oNIKn0HR0l,False,0.412,0.787,7,-8.142,1,0.0505,0.0398,0.49,0.735,0.802,114.076,audio_features,4vGmdNInQ0n8oNIKn0HR0l,spotify:track:4vGmdNInQ0n8oNIKn0HR0l,https://api.spotify.com/v1/tracks/4vGmdNInQ0n8oNIKn0HR0l,https://api.spotify.com/v1/audio-analysis/4vGmdNInQ0n8oNIKn0HR0l,214293,4
378,Honky Tonk Women - Live,A Bigger Bang (Live),The Rolling Stones,33,0wiyEXjLIGSZP4kp2eydHE,False,0.396,0.983,0,-4.186,1,0.0874,0.389,0.444,0.951,0.339,124.933,audio_features,0wiyEXjLIGSZP4kp2eydHE,spotify:track:0wiyEXjLIGSZP4kp2eydHE,https://api.spotify.com/v1/tracks/0wiyEXjLIGSZP4kp2eydHE,https://api.spotify.com/v1/audio-analysis/0wiyEXjLIGSZP4kp2eydHE,252013,4
379,Honky Tonk Women - Mono,Honky Tonk Women / You Can't Always Get What You Want,The Rolling Stones,28,4KyRUiZSlMWJuvGvYzRx5V,False,0.571,0.905,7,-4.885,1,0.0477,0.485,0.00935,0.0458,0.963,120.791,audio_features,4KyRUiZSlMWJuvGvYzRx5V,spotify:track:4KyRUiZSlMWJuvGvYzRx5V,https://api.spotify.com/v1/tracks/4KyRUiZSlMWJuvGvYzRx5V,https://api.spotify.com/v1/audio-analysis/4KyRUiZSlMWJuvGvYzRx5V,183173,4
380,Honky Tonk Women - Live,Some Girls: Live In Texas '78,The Rolling Stones,24,3p0wic6U0pkfEZjTKUsoFC,False,0.364,0.963,0,-6.41,1,0.0524,0.0326,0.0136,0.964,0.682,117.981,audio_features,3p0wic6U0pkfEZjTKUsoFC,spotify:track:3p0wic6U0pkfEZjTKUsoFC,https://api.spotify.com/v1/tracks/3p0wic6U0pkfEZjTKUsoFC,https://api.spotify.com/v1/audio-analysis/3p0wic6U0pkfEZjTKUsoFC,218280,4
381,Honky Tonk Women - Mono Version,The Rolling Stones Singles Collection: The London Years,The Rolling Stones,23,6FalWsfvk0gcsvVawh81X9,False,0.56,0.762,7,-6.714,1,0.0619,0.373,0.0229,0.0723,0.966,121.152,audio_features,6FalWsfvk0gcsvVawh81X9,spotify:track:6FalWsfvk0gcsvVawh81X9,https://api.spotify.com/v1/tracks/6FalWsfvk0gcsvVawh81X9,https://api.spotify.com/v1/audio-analysis/6FalWsfvk0gcsvVawh81X9,179440,4
382,Honky Tonk Women - Live,Steel Wheels Live,The Rolling Stones,28,6tnb1C5ebS1nlTwHhTxoEm,False,0.368,0.987,7,-4.482,1,0.115,0.0137,0.00329,0.96,0.342,120.346,audio_features,6tnb1C5ebS1nlTwHhTxoEm,spotify:track:6tnb1C5ebS1nlTwHhTxoEm,https://api.spotify.com/v1/tracks/6tnb1C5ebS1nlTwHhTxoEm,https://api.spotify.com/v1/audio-analysis/6tnb1C5ebS1nlTwHhTxoEm,294600,4
383,"Sugar, Sugar","The Very Best Of ""The Archies""",The Archies,65,3iSws76HjaU7k49EqJVTfF,False,0.736,0.871,2,-2.786,1,0.0278,0.466,0.0,0.108,0.967,122.395,audio_features,3iSws76HjaU7k49EqJVTfF,spotify:track:3iSws76HjaU7k49EqJVTfF,https://api.spotify.com/v1/tracks/3iSws76HjaU7k49EqJVTfF,https://api.spotify.com/v1/audio-analysis/3iSws76HjaU7k49EqJVTfF,167187,4
384,Suspicious Minds,From Elvis in Memphis,Elvis Presley,71,1H5IfYyIIAlgDX8zguUzns,False,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4
385,Suspicious Minds,The Best of The '68 Comeback Special,Elvis Presley,58,4BZ4zs8i0h0fpVuXHsZl8R,False,0.483,0.386,7,-10.916,1,0.0304,0.0383,8.85e-06,0.383,0.721,118.495,audio_features,4BZ4zs8i0h0fpVuXHsZl8R,spotify:track:4BZ4zs8i0h0fpVuXHsZl8R,https://api.spotify.com/v1/tracks/4BZ4zs8i0h0fpVuXHsZl8R,https://api.spotify.com/v1/audio-analysis/4BZ4zs8i0h0fpVuXHsZl8R,261027,4
386,Suspicious Minds,Elvis 30 #1 Hits,Elvis Presley,55,6KDG8vvFerlCU63IXdw1zb,False,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18e-05,0.131,0.609,115.21,audio_features,6KDG8vvFerlCU63IXdw1zb,spotify:track:6KDG8vvFerlCU63IXdw1zb,https://api.spotify.com/v1/tracks/6KDG8vvFerlCU63IXdw1zb,https://api.spotify.com/v1/audio-analysis/6KDG8vvFerlCU63IXdw1zb,272360,4
387,Suspicious Minds,The Essential Elvis Presley,Elvis Presley,51,3rSsfex84o72wsK1rTWOo1,False,0.482,0.505,7,-6.465,1,0.0287,0.0419,2.95e-06,0.555,0.719,116.382,audio_features,3rSsfex84o72wsK1rTWOo1,spotify:track:3rSsfex84o72wsK1rTWOo1,https://api.spotify.com/v1/tracks/3rSsfex84o72wsK1rTWOo1,https://api.spotify.com/v1/audio-analysis/3rSsfex84o72wsK1rTWOo1,270773,4
388,Suspicious Minds (Viva Elvis),Viva Elvis,Elvis Presley,43,1egUzBLDwjogZJdYKTskNM,False,0.495,0.878,7,-4.842,1,0.0459,0.0158,0.000588,0.0837,0.191,120.101,audio_features,1egUzBLDwjogZJdYKTskNM,spotify:track:1egUzBLDwjogZJdYKTskNM,https://api.spotify.com/v1/tracks/1egUzBLDwjogZJdYKTskNM,https://api.spotify.com/v1/audio-analysis/1egUzBLDwjogZJdYKTskNM,264933,4
389,Suspicious Minds - with The Royal Philharmonic Orchestra,The Wonder of You: Elvis Presley with the Royal Philharmonic Orchestra,Elvis Presley,40,36NFBqQqd6gRjgXng05KbE,False,0.412,0.73,7,-6.106,1,0.0335,0.0834,0.000248,0.0846,0.222,115.379,audio_features,36NFBqQqd6gRjgXng05KbE,spotify:track:36NFBqQqd6gRjgXng05KbE,https://api.spotify.com/v1/tracks/36NFBqQqd6gRjgXng05KbE,https://api.spotify.com/v1/audio-analysis/36NFBqQqd6gRjgXng05KbE,224320,4
390,"Suspicious Minds - Live in Las Vegas, NV - August 1969 - Single Edit","Suspicious Minds (Live in Las Vegas, August 23, 1969)",Elvis Presley,35,02idjM5fouKndcXayVv2nI,False,0.309,0.785,7,-7.07,1,0.0489,0.42,0.00443,0.741,0.616,131.151,audio_features,02idjM5fouKndcXayVv2nI,spotify:track:02idjM5fouKndcXayVv2nI,https://api.spotify.com/v1/tracks/02idjM5fouKndcXayVv2nI,https://api.spotify.com/v1/audio-analysis/02idjM5fouKndcXayVv2nI,285339,4
391,Wedding Bell Blues - Laura Nyro Cover,The Age Of Aquarius,The 5th Dimension,51,0bzNvVatHKKtAudmRvar8J,False,0.482,0.674,9,-5.41,0,0.0321,0.548,0.0,0.135,0.617,118.048,audio_features,0bzNvVatHKKtAudmRvar8J,spotify:track:0bzNvVatHKKtAudmRvar8J,https://api.spotify.com/v1/tracks/0bzNvVatHKKtAudmRvar8J,https://api.spotify.com/v1/audio-analysis/0bzNvVatHKKtAudmRvar8J,164600,4
392,Wedding Bell Blues,Master Hits,The 5th Dimension,34,1NmEZ3MPCktnLtrqusUrzt,False,0.472,0.559,0,-7.517,1,0.029,0.445,0.0,0.158,0.609,117.975,audio_features,1NmEZ3MPCktnLtrqusUrzt,spotify:track:1NmEZ3MPCktnLtrqusUrzt,https://api.spotify.com/v1/tracks/1NmEZ3MPCktnLtrqusUrzt,https://api.spotify.com/v1/audio-analysis/1NmEZ3MPCktnLtrqusUrzt,162960,4
393,Wedding Bell Blues - Digitally Remastered: 1997,The Essential Fifth Dimension,The 5th Dimension,27,6qjPhpkReNhTsM3rVpDGiV,False,0.513,0.445,0,-10.5,1,0.0291,0.527,0.0,0.18,0.65,118.359,audio_features,6qjPhpkReNhTsM3rVpDGiV,spotify:track:6qjPhpkReNhTsM3rVpDGiV,https://api.spotify.com/v1/tracks/6qjPhpkReNhTsM3rVpDGiV,https://api.spotify.com/v1/audio-analysis/6qjPhpkReNhTsM3rVpDGiV,163347,4
394,Wedding Bell Blues - Digitally Remastered: 1997,Up-Up And Away: The Definitive Collection,The 5th Dimension,24,5cQ27m0eLGG3wOcMQovj2e,False,0.478,0.554,0,-8.406,1,0.0298,0.481,0.0,0.175,0.587,117.968,audio_features,5cQ27m0eLGG3wOcMQovj2e,spotify:track:5cQ27m0eLGG3wOcMQovj2e,https://api.spotify.com/v1/tracks/5cQ27m0eLGG3wOcMQovj2e,https://api.spotify.com/v1/audio-analysis/5cQ27m0eLGG3wOcMQovj2e,163933,4
395,Wedding Bell Blues,The Very Best Of,The 5th Dimension,26,2IpIOw1wpz0sCVpkiuaMiq,False,0.475,0.53,0,-8.633,1,0.0296,0.473,0.0,0.157,0.608,117.991,audio_features,2IpIOw1wpz0sCVpkiuaMiq,spotify:track:2IpIOw1wpz0sCVpkiuaMiq,https://api.spotify.com/v1/tracks/2IpIOw1wpz0sCVpkiuaMiq,https://api.spotify.com/v1/audio-analysis/2IpIOw1wpz0sCVpkiuaMiq,162000,4
396,Medley: The Worst That Could Happen/Wedding Bell Blues,Ultimate 5th Dimension,The 5th Dimension,18,1xRCij6zwYas5BvM4pLsWJ,False,0.328,0.432,0,-9.482,1,0.0374,0.558,0.0,0.164,0.313,117.989,audio_features,1xRCij6zwYas5BvM4pLsWJ,spotify:track:1xRCij6zwYas5BvM4pLsWJ,https://api.spotify.com/v1/tracks/1xRCij6zwYas5BvM4pLsWJ,https://api.spotify.com/v1/audio-analysis/1xRCij6zwYas5BvM4pLsWJ,309693,4
397,Wedding Bell Blues - Single Version,The Singles (1966-1975),The 5th Dimension,9,0T3sYZxBCvqUWGI0C5mAt0,False,0.52,0.515,0,-7.569,1,0.0288,0.464,0.0,0.111,0.625,117.927,audio_features,0T3sYZxBCvqUWGI0C5mAt0,spotify:track:0T3sYZxBCvqUWGI0C5mAt0,https://api.spotify.com/v1/tracks/0T3sYZxBCvqUWGI0C5mAt0,https://api.spotify.com/v1/audio-analysis/0T3sYZxBCvqUWGI0C5mAt0,164187,4
398,Leaving on a Jet Plane - 2004 Remaster,"The Very Best of Peter, Paul and Mary","Peter, Paul and Mary",28,14mwel8vjedANfclf48jfw,False,0.493,0.146,9,-18.262,1,0.0438,0.788,0.0,0.121,0.354,131.98,audio_features,14mwel8vjedANfclf48jfw,spotify:track:14mwel8vjedANfclf48jfw,https://api.spotify.com/v1/tracks/14mwel8vjedANfclf48jfw,https://api.spotify.com/v1/audio-analysis/14mwel8vjedANfclf48jfw,207560,4
399,I Want You Back,Greatest Hits,The Jackson 5,62,2OSfEYKhlSsLx6vn4O75RK,False,0.667,0.669,8,-6.264,1,0.0326,0.441,0.0023,0.215,0.947,98.264,audio_features,2OSfEYKhlSsLx6vn4O75RK,spotify:track:2OSfEYKhlSsLx6vn4O75RK,https://api.spotify.com/v1/tracks/2OSfEYKhlSsLx6vn4O75RK,https://api.spotify.com/v1/audio-analysis/2OSfEYKhlSsLx6vn4O75RK,178493,4
400,I Want You Back,Anthology: Jackson 5,The Jackson 5,59,3tSi6iFO9yLGIYIqMEgjC9,False,0.67,0.584,8,-8.325,1,0.034,0.439,0.00614,0.178,0.944,98.185,audio_features,3tSi6iFO9yLGIYIqMEgjC9,spotify:track:3tSi6iFO9yLGIYIqMEgjC9,https://api.spotify.com/v1/tracks/3tSi6iFO9yLGIYIqMEgjC9,https://api.spotify.com/v1/audio-analysis/3tSi6iFO9yLGIYIqMEgjC9,179227,4
401,I Want You Back,Motown Legends: Jackson 5 - Never Can Say Goodbye,The Jackson 5,50,4CbUtLtAcgLJ7mAIeooJS8,False,0.639,0.543,8,-12.777,1,0.0303,0.492,1.29e-05,0.28,0.937,98.185,audio_features,4CbUtLtAcgLJ7mAIeooJS8,spotify:track:4CbUtLtAcgLJ7mAIeooJS8,https://api.spotify.com/v1/tracks/4CbUtLtAcgLJ7mAIeooJS8,https://api.spotify.com/v1/audio-analysis/4CbUtLtAcgLJ7mAIeooJS8,180840,4
402,"Bridge over Troubled Water - Live at Central Park, New York, NY - September 19, 1981",The Concert in Central Park (Live),Simon & Garfunkel,38,0582nYCaMnDU3QrwhVECCw,False,0.311,0.234,3,-16.027,1,0.0301,0.696,9.66e-05,0.978,0.135,76.27,audio_features,0582nYCaMnDU3QrwhVECCw,spotify:track:0582nYCaMnDU3QrwhVECCw,https://api.spotify.com/v1/tracks/0582nYCaMnDU3QrwhVECCw,https://api.spotify.com/v1/audio-analysis/0582nYCaMnDU3QrwhVECCw,284867,4
403,Let It Be - Remastered 2009,Let It Be (Remastered),The Beatles,76,7iN1s7xHE4ifF5povM6A48,False,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4
404,Let It Be - Remastered 2015,1 (Remastered),The Beatles,59,4qsVPnhbvEooD1bSNqvvh0,False,0.445,0.436,0,-8.536,1,0.0332,0.58,2.63e-05,0.112,0.483,139.848,audio_features,4qsVPnhbvEooD1bSNqvvh0,spotify:track:4qsVPnhbvEooD1bSNqvvh0,https://api.spotify.com/v1/tracks/4qsVPnhbvEooD1bSNqvvh0,https://api.spotify.com/v1/audio-analysis/4qsVPnhbvEooD1bSNqvvh0,230440,4
405,Let It Be - 2021 Mix,Let It Be (2021 Mix),The Beatles,55,7qCYQmOVnHMzSqWwr0hSCp,False,0.407,0.413,0,-8.129,1,0.0302,0.332,4.49e-06,0.107,0.556,144.338,audio_features,7qCYQmOVnHMzSqWwr0hSCp,spotify:track:7qCYQmOVnHMzSqWwr0hSCp,https://api.spotify.com/v1/tracks/7qCYQmOVnHMzSqWwr0hSCp,https://api.spotify.com/v1/audio-analysis/7qCYQmOVnHMzSqWwr0hSCp,243173,4
406,ABC,ABC,The Jackson 5,64,6wDviYDtmSDZ0S6TVMM9Vc,False,0.715,0.678,8,-11.842,1,0.0475,0.486,0.000192,0.15,0.947,94.769,audio_features,6wDviYDtmSDZ0S6TVMM9Vc,spotify:track:6wDviYDtmSDZ0S6TVMM9Vc,https://api.spotify.com/v1/tracks/6wDviYDtmSDZ0S6TVMM9Vc,https://api.spotify.com/v1/audio-analysis/6wDviYDtmSDZ0S6TVMM9Vc,177733,4
407,ABC,Anthology: Jackson 5,The Jackson 5,57,01gwPP2h3ajRnqiIphUtR7,False,0.725,0.804,8,-7.84,1,0.0393,0.426,0.000504,0.108,0.961,93.668,audio_features,01gwPP2h3ajRnqiIphUtR7,spotify:track:01gwPP2h3ajRnqiIphUtR7,https://api.spotify.com/v1/tracks/01gwPP2h3ajRnqiIphUtR7,https://api.spotify.com/v1/audio-analysis/01gwPP2h3ajRnqiIphUtR7,177427,4
408,ABC,The Ultimate Collection: Jackson 5,The Jackson 5,46,5SdB3onMcO9ZBoKrdvCqhR,False,0.725,0.811,8,-7.201,1,0.0409,0.421,0.000324,0.146,0.942,94.149,audio_features,5SdB3onMcO9ZBoKrdvCqhR,spotify:track:5SdB3onMcO9ZBoKrdvCqhR,https://api.spotify.com/v1/tracks/5SdB3onMcO9ZBoKrdvCqhR,https://api.spotify.com/v1/audio-analysis/5SdB3onMcO9ZBoKrdvCqhR,178267,4
409,Everything Is Beautiful - 1970 #1 Billboard chart hit,Everything Is Beautiful,Ray Stevens,39,3rrrMhc76FDnS4N7wu2KfH,False,0.37,0.378,5,-15.178,1,0.0369,0.514,0.0,0.222,0.722,112.159,audio_features,3rrrMhc76FDnS4N7wu2KfH,spotify:track:3rrrMhc76FDnS4N7wu2KfH,https://api.spotify.com/v1/tracks/3rrrMhc76FDnS4N7wu2KfH,https://api.spotify.com/v1/audio-analysis/3rrrMhc76FDnS4N7wu2KfH,212773,4
410,Everything Is Beautiful,Greatest Hits - Original Recordings,Ray Stevens,20,3umWiurM394C5MG7txFqZ4,False,0.37,0.378,5,-15.178,1,0.0369,0.514,0.0,0.222,0.722,112.159,audio_features,3umWiurM394C5MG7txFqZ4,spotify:track:3umWiurM394C5MG7txFqZ4,https://api.spotify.com/v1/tracks/3umWiurM394C5MG7txFqZ4,https://api.spotify.com/v1/audio-analysis/3umWiurM394C5MG7txFqZ4,212773,4
411,Everything Is Beautiful,Box Set,Ray Stevens,10,6TTdQduePwwiWlXZ9Rgz2W,False,0.423,0.517,0,-5.979,1,0.028,0.514,0.0,0.1,0.682,112.536,audio_features,6TTdQduePwwiWlXZ9Rgz2W,spotify:track:6TTdQduePwwiWlXZ9Rgz2W,https://api.spotify.com/v1/tracks/6TTdQduePwwiWlXZ9Rgz2W,https://api.spotify.com/v1/audio-analysis/6TTdQduePwwiWlXZ9Rgz2W,216987,4
412,The Love You Save,ABC,The Jackson 5,47,2dYdai0GywuwYq6blSwDBV,False,0.755,0.713,9,-10.953,0,0.0513,0.411,0.0,0.118,0.946,113.656,audio_features,2dYdai0GywuwYq6blSwDBV,spotify:track:2dYdai0GywuwYq6blSwDBV,https://api.spotify.com/v1/tracks/2dYdai0GywuwYq6blSwDBV,https://api.spotify.com/v1/audio-analysis/2dYdai0GywuwYq6blSwDBV,181427,4
413,Medley: I Want You Back/ABC/The Love You Save,I Want You Back! Unreleased Masters,The Jackson 5,46,3tl5GQEwWlVdAfUlHso5SX,False,0.59,0.838,1,-5.355,1,0.0857,0.153,0.0,0.314,0.852,116.391,audio_features,3tl5GQEwWlVdAfUlHso5SX,spotify:track:3tl5GQEwWlVdAfUlHso5SX,https://api.spotify.com/v1/tracks/3tl5GQEwWlVdAfUlHso5SX,https://api.spotify.com/v1/audio-analysis/3tl5GQEwWlVdAfUlHso5SX,186760,4
414,The Love You Save,The Ultimate Collection: Jackson 5,The Jackson 5,23,0xvzjh0UazHU6p6PpAfS8a,False,0.754,0.835,9,-6.392,0,0.0412,0.415,0.0,0.106,0.931,113.425,audio_features,0xvzjh0UazHU6p6PpAfS8a,spotify:track:0xvzjh0UazHU6p6PpAfS8a,https://api.spotify.com/v1/tracks/0xvzjh0UazHU6p6PpAfS8a,https://api.spotify.com/v1/audio-analysis/0xvzjh0UazHU6p6PpAfS8a,184400,4
415,The Love You Save,Greatest Hits,The Jackson 5,19,2epmuLuvG2sqvOZVDHCebF,False,0.746,0.876,0,-4.599,1,0.0397,0.428,0.0,0.137,0.943,113.384,audio_features,2epmuLuvG2sqvOZVDHCebF,spotify:track:2epmuLuvG2sqvOZVDHCebF,https://api.spotify.com/v1/tracks/2epmuLuvG2sqvOZVDHCebF,https://api.spotify.com/v1/audio-analysis/2epmuLuvG2sqvOZVDHCebF,182533,4
416,The Love You Save,Anthology: Jackson 5,The Jackson 5,16,5BpSYhkVwBwvW7UMbhFEjf,False,0.75,0.83,0,-6.564,1,0.0406,0.414,0.0,0.146,0.947,113.42,audio_features,5BpSYhkVwBwvW7UMbhFEjf,spotify:track:5BpSYhkVwBwvW7UMbhFEjf,https://api.spotify.com/v1/tracks/5BpSYhkVwBwvW7UMbhFEjf,https://api.spotify.com/v1/audio-analysis/5BpSYhkVwBwvW7UMbhFEjf,183133,4
417,The Love You Save,The Best Of Jackson 5 20th Century Masters The Millennium Collection,The Jackson 5,12,0EaczvvfvQgscs01ZSmAd9,False,0.749,0.834,0,-6.606,1,0.0381,0.411,0.0,0.133,0.936,113.425,audio_features,0EaczvvfvQgscs01ZSmAd9,spotify:track:0EaczvvfvQgscs01ZSmAd9,https://api.spotify.com/v1/tracks/0EaczvvfvQgscs01ZSmAd9,https://api.spotify.com/v1/audio-analysis/0EaczvvfvQgscs01ZSmAd9,183360,4
418,The Love You Save,Gold,The Jackson 5,13,3yb2xnMU7Os24q7ZdyaY1f,False,0.75,0.828,0,-6.566,1,0.0407,0.414,0.0,0.146,0.942,113.421,audio_features,3yb2xnMU7Os24q7ZdyaY1f,spotify:track:3yb2xnMU7Os24q7ZdyaY1f,https://api.spotify.com/v1/tracks/3yb2xnMU7Os24q7ZdyaY1f,https://api.spotify.com/v1/audio-analysis/3yb2xnMU7Os24q7ZdyaY1f,183133,4
419,"The Love You Save - Live On The Ed Sullivan Show, May 10, 1970","The Love You Save (Live On The Ed Sullivan Show, May 10, 1970)",The Jackson 5,19,256XNwQ7hIyfbrguk0KDMY,False,0.601,0.749,0,-10.058,1,0.048,0.564,0.0,0.933,0.859,113.039,audio_features,256XNwQ7hIyfbrguk0KDMY,spotify:track:256XNwQ7hIyfbrguk0KDMY,https://api.spotify.com/v1/tracks/256XNwQ7hIyfbrguk0KDMY,https://api.spotify.com/v1/audio-analysis/256XNwQ7hIyfbrguk0KDMY,175142,4
